customer_id,age,income,credit_score,debt_ratio,employment_years,loan_amount,loan_term,employment_status,education_level,marital_status,housing_status,loan_purpose,default
546.0,30.0,45092.89222240313,708.0,0.13539731702903812,15.188038397569677,5201.165614256311,60.0,Unemployed,Bachelor,Single,Own,Business,0.0
547.0,46.0,18236.698603349287,639.0,0.393239784217615,1.3864949719275792,3601.1678591221025,48.0,Employed,Bachelor,Married,Rent,Auto,0.0
548.0,37.0,27381.22936419224,644.0,0.2601014419905871,6.387273278076791,6489.0008287088585,60.0,Employed,Bachelor,Single,Rent,Auto,0.0
549.0,44.0,60517.72932084529,691.0,0.449376511086293,7.034889783604102,15692.36340390613,36.0,Self-employed,Bachelor,Single,Own,Personal,0.0
550.0,32.0,88422.89836352269,626.0,0.07481741644834426,1.248709339663581,5841.513077871939,48.0,Employed,Bachelor,Married,Rent,Auto,0.0
551.0,41.0,16432.368273389595,789.0,0.4079151952527249,3.475714218980974,9662.132705947753,12.0,Employed,Bachelor,Married,Own,Home,0.0
552.0,38.0,14186.38254013027,733.0,0.30733510152467397,2.1554680934157457,5406.055167533211,48.0,Employed,Bachelor,Married,Own,Personal,1.0
553.0,54.0,88422.89836352269,737.0,0.3947673712026059,7.389992606975761,28171.173595246277,36.0,Employed,Bachelor,Married,Own,Personal,0.0
554.0,43.0,44126.11613171575,553.0,0.1512084421902838,4.870702616333844,27081.0078886606,36.0,Employed,High School,Married,Rent,Business,1.0
555.0,44.0,23525.81561667224,642.0,0.2510662961669584,3.2311562856578364,6646.955981213425,48.0,Employed,Master,Married,Own,Auto,0.0
556.0,35.0,47444.436292857434,619.0,0.21498906239845655,7.556188315618392,10074.466250594489,24.0,Employed,Master,Single,Rent,Business,0.0
557.0,34.0,9721.800631883489,549.0,0.4648024619149102,1.3404141266203626,2773.0210923699947,60.0,Self-employed,PhD,Single,Own,Home,0.0
558.0,34.0,36376.84603534332,686.0,0.07971572994900748,7.004439261693535,6825.867049479374,60.0,Self-employed,High School,Single,Mortgage,Personal,0.0
559.0,44.0,42783.619503038186,596.0,0.1085876979811247,10.026285168580173,5012.52414013435,36.0,Self-employed,Master,Single,Rent,Personal,0.0
560.0,34.0,57649.39721888535,715.0,0.11974062491566158,10.544211570515733,14681.041751259541,48.0,Employed,Master,Divorced,Own,Business,0.0
561.0,43.0,21873.956863608095,542.0,0.10952186295257084,7.654834342492421,3849.700927453061,24.0,Employed,Bachelor,Married,Own,Auto,0.0
562.0,64.0,37905.19984369521,821.0,0.1201867153746156,2.6213628756239746,28171.173595246277,12.0,Employed,Bachelor,Single,Mortgage,Personal,0.0
563.0,50.0,22863.286352545616,560.0,0.24888934497421297,15.188038397569677,7689.8574438134565,60.0,Employed,PhD,Married,Own,Auto,0.0
564.0,36.0,41261.77798171104,671.0,0.32866482126390084,2.3869030122140478,4041.8898844627047,24.0,Employed,PhD,Divorced,Mortgage,Personal,0.0
565.0,54.0,23209.72936253349,729.0,0.09219996496200467,5.089200915229464,8314.255874267474,60.0,Self-employed,Bachelor,Single,Rent,Home,0.0
566.0,35.0,29612.432837529912,592.0,0.24199911537895674,0.8781649445102648,14609.398407325658,48.0,Employed,Bachelor,Married,Rent,Personal,1.0
567.0,18.0,22072.600073170743,735.0,0.30310426110928274,15.188038397569677,12287.299048585788,60.0,Employed,Master,Single,Mortgage,Personal,1.0
568.0,27.0,50290.33149998978,527.0,0.4030058374834903,6.086741322605241,9184.375455454145,12.0,Employed,High School,Married,Rent,Personal,1.0
569.0,18.0,55783.062246905036,795.0,0.05060047096710167,6.99948317501133,16351.994832847025,48.0,Self-employed,High School,Divorced,Mortgage,Personal,0.0
570.0,35.0,32295.71103246189,651.0,0.3448931859287495,0.34019896875186534,15571.41707823577,36.0,Employed,PhD,Married,Mortgage,Auto,0.0
571.0,40.0,37016.49849387447,590.0,0.3035474128758345,7.207298114183011,15633.728636091764,24.0,Employed,Master,Married,Mortgage,Auto,1.0
572.0,60.0,17600.88198726167,620.0,0.23886620033675662,7.452132140828931,6499.3886629493445,60.0,Self-employed,Master,Married,Mortgage,Home,0.0
573.0,43.0,31262.096741696358,730.0,0.17093896791706076,5.5702450155764325,6463.328917540281,48.0,Employed,Bachelor,Married,Own,Auto,0.0
574.0,37.0,35415.2462516712,591.0,0.1080732345725088,1.7259176464942858,6864.544320331141,48.0,Employed,Bachelor,Single,Rent,Personal,0.0
575.0,49.0,88422.89836352269,575.0,0.07212621128164151,3.3636848870325182,5457.513550375997,60.0,Self-employed,PhD,Single,Rent,Auto,0.0
576.0,18.0,20827.228812383455,627.0,0.38813670972220216,0.5851099652254788,8817.906655851322,36.0,Self-employed,Bachelor,Divorced,Mortgage,Business,1.0
577.0,42.0,75515.15317295214,532.0,0.08731142074935945,3.189386149170174,8066.717559284611,60.0,Employed,Master,Single,Rent,Personal,1.0
578.0,49.0,59780.17640476185,832.0,0.11697491644079362,1.3974046536844482,28171.173595246277,36.0,Employed,Bachelor,Single,Own,Personal,0.0
579.0,22.0,41786.06552312651,593.0,0.3224531691266633,2.146973143309943,5410.775503773098,60.0,Employed,High School,Married,Mortgage,Auto,0.0
580.0,53.0,87492.66516073287,733.0,0.026861395076378185,0.8872695655082684,3679.874220727084,48.0,Employed,High School,Divorced,Rent,Personal,0.0
581.0,44.0,43741.5065222024,670.0,0.26887149138736227,1.3071768704536721,13583.185651606356,12.0,Employed,Bachelor,Married,Rent,Personal,0.0
582.0,35.0,44116.07898570682,551.0,0.19523149568767242,0.3982940500506711,8580.244043897706,12.0,Unemployed,Bachelor,Married,Mortgage,Home,1.0
583.0,47.0,35363.647810458846,649.0,0.30456243134300215,12.622482420954634,4679.397169508124,48.0,Employed,High School,Married,Rent,Home,0.0
584.0,67.0,66955.56311264179,728.0,0.14970705612865684,3.7794838523522505,15149.040626987844,12.0,Employed,Bachelor,Married,Rent,Auto,0.0
585.0,42.0,62832.93243930597,631.0,0.22793003725016892,2.5270513271397825,6482.1432282924525,36.0,Employed,Bachelor,Married,Rent,Home,0.0
586.0,42.0,26559.993430690873,769.0,0.3284554701342941,3.8289034926345655,27430.96842409237,48.0,Employed,Master,Divorced,Rent,Personal,0.0
587.0,34.0,18776.782321525032,752.0,0.5144052031331324,4.948249920733,3789.10102933409,36.0,Employed,High School,Married,Own,Auto,1.0
588.0,29.0,32810.69083320868,741.0,0.18120706127316275,12.747468636160391,5091.58004372423,48.0,Employed,Bachelor,Married,Rent,Auto,1.0
589.0,49.0,24342.540042186094,604.0,0.17272747725048362,0.9842912355215567,8974.379548448793,36.0,Self-employed,High School,Married,Own,Auto,0.0
590.0,29.0,35180.165149406865,542.0,0.10919795876437816,1.7517073470983993,24010.04687791789,36.0,Employed,High School,Married,Rent,Personal,0.0
591.0,40.0,67421.48855254441,588.0,0.2311963786845543,15.188038397569677,4578.8290569643295,12.0,Employed,High School,Single,Rent,Home,0.0
592.0,34.0,28892.842309013246,669.0,0.4311116916368805,2.3196544219027815,10951.202480454089,48.0,Employed,Bachelor,Single,Rent,Home,1.0
593.0,45.0,35546.19187868878,704.0,0.36320975358824,0.11410029470034821,3193.349710673525,60.0,Employed,High School,Divorced,Rent,Auto,1.0
594.0,44.0,37384.49657586484,432.0,0.3437868850399363,0.7987520190040899,16871.479832348,12.0,Employed,High School,Married,Rent,Personal,0.0
595.0,52.0,55504.281511069166,649.0,0.4087224436012568,0.13345889442285963,4810.426636908413,36.0,Self-employed,High School,Married,Own,Personal,0.0
596.0,33.0,11808.269062130614,665.0,0.17908836547049728,15.188038397569677,13293.336739885777,36.0,Self-employed,Master,Single,Own,Personal,0.0
597.0,36.0,26813.207241218264,622.0,0.01802217303548483,1.6346851506294755,13853.932291026516,60.0,Employed,Master,Married,Mortgage,Personal,0.0
598.0,28.0,40361.911965975785,779.0,0.16446720091967335,12.85511804299722,1895.531215782738,60.0,Self-employed,High School,Married,Mortgage,Home,0.0
599.0,34.0,66173.77253912619,692.0,0.3903189145471523,15.188038397569677,9580.274089910767,36.0,Employed,Bachelor,Married,Rent,Home,1.0
600.0,44.0,28397.28372947669,781.0,0.13043653099606284,4.579469317473076,5406.99781628203,60.0,Employed,Master,Single,Mortgage,Auto,0.0
601.0,49.0,14210.318675440572,628.0,0.4073982795830809,0.16879909342325247,12073.98773287746,24.0,Employed,High School,Single,Rent,Home,1.0
602.0,28.0,49506.325238194404,743.0,0.25065058284390856,0.4255657010185392,4026.897929845854,12.0,Employed,High School,Divorced,Mortgage,Personal,0.0
603.0,50.0,26431.686234633926,813.0,0.2879255951606096,3.284935106674594,5089.0916559415755,48.0,Employed,High School,Married,Rent,Home,0.0
604.0,56.0,20033.610568530872,781.0,0.40161639338592314,2.6058279279155667,21136.826686258697,60.0,Employed,PhD,Married,Mortgage,Personal,0.0
605.0,44.0,26577.686919699943,540.0,0.20147342162670484,4.659272428228661,19867.908975601666,60.0,Employed,Master,Married,Rent,Personal,0.0
606.0,62.0,33114.85728303546,624.0,0.5711153654737801,2.8888156315665583,3658.1594325191595,24.0,Employed,High School,Married,Rent,Personal,1.0
607.0,30.0,26839.438423034248,615.0,0.2526767595418192,13.596327991387193,28171.173595246277,48.0,Employed,High School,Married,Rent,Business,0.0
608.0,25.0,12054.785191882118,698.0,0.558844381422837,3.8257913909924084,1026.954251723076,24.0,Employed,PhD,Married,Rent,Auto,1.0
609.0,18.0,56870.560635339905,718.0,0.29622089423626075,5.91637676762402,9620.611825807797,48.0,Self-employed,Bachelor,Married,Mortgage,Personal,1.0
610.0,57.0,68695.40016886532,566.0,0.17375533918871547,11.34020691545117,2899.922554212212,12.0,Employed,Bachelor,Single,Rent,Auto,1.0
611.0,47.0,50300.032170981016,656.0,0.37401806296362206,0.7942276929425401,10906.380654484694,60.0,Employed,High School,Married,Rent,Personal,0.0
612.0,39.0,20561.119424165543,448.0,0.30236733395400656,1.305101092281076,6572.73399223326,12.0,Employed,Master,Married,Rent,Personal,0.0
613.0,43.0,32835.12918631649,794.0,0.09475942530772673,0.5676280221259851,3589.9322108518713,48.0,Self-employed,High School,Single,Rent,Home,0.0
614.0,26.0,36197.283095445455,598.0,0.4956365040135205,0.7520125604695838,4492.10065641518,60.0,Employed,Master,Married,Own,Personal,0.0
615.0,69.0,48991.26004627112,655.0,0.34285434964467326,3.5931862162215893,4318.640889198766,24.0,Self-employed,High School,Married,Mortgage,Business,1.0
616.0,41.0,50724.801141398166,619.0,0.5254171748804622,1.9369909532453704,8613.685254127833,36.0,Employed,High School,Married,Mortgage,Auto,0.0
617.0,41.0,25157.544247132017,764.0,0.29643331451476884,2.751063029604524,17672.77291286024,24.0,Self-employed,Bachelor,Married,Rent,Personal,1.0
618.0,48.0,37835.298862802476,384.125,0.15049657669911554,15.188038397569677,28171.173595246277,36.0,Employed,Master,Single,Mortgage,Personal,1.0
619.0,45.0,45644.58240988389,648.0,0.3050993507735498,0.8521883405394033,7067.659387341745,24.0,Employed,Bachelor,Married,Mortgage,Auto,1.0
620.0,42.0,75200.34976619936,639.0,0.3034175371012581,3.8914786045172685,10291.271419343768,48.0,Employed,High School,Single,Rent,Personal,0.0
621.0,30.0,51650.40263214975,604.0,0.17667660620005357,0.5205351471871178,20930.706861610226,12.0,Employed,Bachelor,Divorced,Mortgage,Auto,0.0
622.0,45.0,53880.73887031333,822.0,0.1957719969363305,1.9172680906133004,5658.141950336549,36.0,Employed,Bachelor,Single,Rent,Home,0.0
623.0,62.0,37869.95429354457,561.0,0.24238820297591845,3.748861992366299,4330.906793194329,48.0,Employed,Master,Married,Mortgage,Home,1.0
624.0,56.0,73513.88453522616,727.0,0.5242593831582256,14.652696017651852,28171.173595246277,12.0,Employed,Bachelor,Married,Own,Auto,0.0
625.0,59.0,44572.90302952389,685.0,0.05100566077914025,2.481559145497963,7017.665504786489,12.0,Employed,High School,Single,Mortgage,Home,0.0
626.0,33.0,23610.7181051431,776.0,0.21626978693301843,0.33554482263708585,9641.861572539772,60.0,Self-employed,Bachelor,Married,Mortgage,Personal,0.0
627.0,28.0,73253.769408908,583.0,0.5259764006103478,2.456434175644481,2246.0006757399537,60.0,Unemployed,Bachelor,Divorced,Rent,Personal,1.0
628.0,38.0,51480.15313054824,576.0,0.0935055489057235,0.7876052918186813,5329.165383263832,60.0,Employed,Master,Single,Rent,Home,0.0
629.0,40.0,29099.550009115967,759.0,0.7181338226305929,1.3067563749674858,28171.173595246277,36.0,Employed,Bachelor,Single,Mortgage,Personal,1.0
630.0,53.0,28574.029256227102,692.0,0.40165533294293754,4.812859659680326,11733.991526408528,36.0,Employed,Bachelor,Married,Mortgage,Auto,1.0
631.0,19.0,42120.413044327615,495.0,0.12138555264611711,0.34902242987567217,7919.27288457026,12.0,Self-employed,Bachelor,Single,Own,Home,0.0
632.0,58.0,45779.533235324314,596.0,0.298310633967815,3.1248616094383497,24710.22616059105,36.0,Self-employed,Bachelor,Divorced,Mortgage,Personal,1.0
633.0,38.0,40080.53695763561,688.0,0.16495307853042324,4.701144716246391,2173.1265079885707,12.0,Self-employed,Bachelor,Single,Own,Personal,0.0
634.0,34.0,42431.84143937637,733.0,0.1529382085576855,2.7396822220618526,5815.026061028506,48.0,Employed,Bachelor,Married,Mortgage,Auto,0.0
635.0,27.0,84963.6406830262,582.0,0.3111916175626455,0.0965581274675045,28171.173595246277,24.0,Self-employed,Master,Single,Rent,Home,1.0
636.0,20.0,62054.70266751967,384.125,0.03991240877186907,15.188038397569677,7785.551844362837,12.0,Self-employed,Bachelor,Single,Own,Personal,0.0
637.0,49.0,39947.35717272159,702.0,0.053659207864530406,2.2873388017884224,7742.586472738094,12.0,Employed,High School,Single,Own,Auto,0.0
638.0,40.0,58142.681261813035,527.0,0.3182142680979291,7.538406119836917,20812.65664099517,48.0,Self-employed,High School,Married,Rent,Auto,1.0
639.0,24.0,21671.16920834651,448.0,0.18075797370012864,1.9700040663218035,22002.791334033274,60.0,Employed,Bachelor,Married,Mortgage,Personal,1.0
640.0,24.0,44309.905211257385,384.125,0.3640557086995937,3.2219446749130434,2860.5319798340147,60.0,Employed,High School,Single,Own,Personal,0.0
641.0,35.0,88422.89836352269,731.0,0.2608799119347449,2.4589043477437853,11411.459384732158,60.0,Unemployed,Bachelor,Married,Mortgage,Personal,1.0
642.0,60.0,32564.468586629595,662.0,0.15596353991453946,2.096850906818097,28171.173595246277,12.0,Employed,Bachelor,Married,Mortgage,Home,1.0
643.0,36.0,23770.082608885437,627.0,0.3785193435272143,0.11046827223886736,4844.1772421195155,12.0,Self-employed,Bachelor,Single,Mortgage,Auto,0.0
644.0,21.0,26211.553234528943,788.0,0.302337746371279,2.2315990928062077,6015.262796045863,36.0,Employed,Master,Single,Rent,Business,0.0
645.0,37.0,21061.10979943662,713.0,0.7181338226305929,11.013245887536154,8292.070459637469,36.0,Self-employed,Bachelor,Single,Rent,Personal,1.0
646.0,36.0,24529.188283439504,811.0,0.1855467360743156,5.862263106638811,14121.813187644259,24.0,Employed,PhD,Single,Own,Business,0.0
647.0,18.0,30174.303108554435,510.0,0.09630752226362548,0.7857425221395918,2586.001117912833,24.0,Self-employed,Bachelor,Married,Own,Auto,0.0
648.0,39.0,17983.61762317236,646.0,0.47600430235916774,4.472095895898754,671.8116697697769,36.0,Self-employed,Bachelor,Married,Mortgage,Personal,0.0
649.0,37.0,36600.20670220729,488.0,0.22894135696305834,11.138819659440637,9627.653162226421,12.0,Employed,High School,Divorced,Own,Personal,1.0
650.0,48.0,57018.92942685853,627.0,0.11151994216391814,6.020431403234908,20592.912643865344,48.0,Employed,Bachelor,Married,Mortgage,Auto,0.0
651.0,62.0,23066.160520096924,625.0,0.3119859888731634,0.8048617618348174,6313.41838356642,36.0,Self-employed,High School,Single,Own,Home,0.0
652.0,53.0,77624.77819348565,712.0,0.2916090381621074,10.118425983588363,4972.510553840726,12.0,Employed,Bachelor,Single,Own,Home,0.0
653.0,36.0,46882.32624391854,654.0,0.2536866590296014,1.7944155671062587,7089.902460668476,36.0,Employed,Bachelor,Divorced,Own,Auto,0.0
654.0,26.0,60796.66976256041,712.0,0.3623798560294576,3.0263788570498895,28171.173595246277,60.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
655.0,70.0,26136.359889788313,720.0,0.18466532912825498,3.7342459171494493,4761.656419720537,36.0,Self-employed,High School,Single,Rent,Personal,0.0
656.0,40.0,55673.67057524838,850.0,0.46444320597423794,9.502515317849907,12787.531115559646,60.0,Employed,Bachelor,Single,Own,Personal,0.0
657.0,40.0,21036.894366510554,618.0,0.3356162648369526,13.412460192699696,3220.0211354412813,12.0,Self-employed,Bachelor,Married,Rent,Personal,0.0
658.0,39.0,56676.99924829666,555.0,0.10443655618211217,13.27156701509151,3345.7147259030053,60.0,Self-employed,Bachelor,Married,Mortgage,Home,0.0
659.0,42.0,39573.685544044274,674.0,0.37069153050063336,0.03992992268315002,15931.195606407844,36.0,Employed,Master,Married,Rent,Home,0.0
660.0,38.0,47888.25763333999,569.0,0.20592513278660787,12.748089006595965,28171.173595246277,60.0,Employed,Master,Single,Own,Personal,0.0
661.0,33.0,20175.064641800698,798.0,0.7181338226305929,0.2796092429300739,16501.41959912673,48.0,Self-employed,High School,Single,Own,Home,1.0
662.0,33.0,23212.938098306233,621.0,0.176459068556819,1.5446896422258791,1567.0285282987406,60.0,Self-employed,Bachelor,Married,Mortgage,Personal,1.0
663.0,39.0,48952.91071071163,593.0,0.1086120056800174,3.617906732799559,5790.909320131556,60.0,Employed,Bachelor,Single,Rent,Personal,0.0
664.0,33.0,22602.730530319957,602.0,0.16134039078289278,3.268917859279694,9809.763985229216,24.0,Unemployed,Master,Married,Mortgage,Personal,0.0
665.0,31.0,45780.02529542571,721.0,0.22389435589428225,4.640675424104796,8498.621805343739,48.0,Employed,Master,Married,Rent,Personal,0.0
666.0,41.0,18332.506907722545,634.0,0.2274442729895193,3.264310446607584,1744.5633947162241,12.0,Employed,High School,Single,Own,Personal,0.0
667.0,36.0,55497.158838958785,585.0,0.3604458420110737,13.619044572747185,2870.5058272520473,60.0,Self-employed,Master,Married,Rent,Personal,0.0
668.0,58.0,19608.89056475549,816.0,0.06801129144977802,1.37579637647297,4266.681505925678,48.0,Employed,High School,Single,Rent,Auto,0.0
669.0,18.0,47865.485423411264,564.0,0.1308637344236113,1.6011963928146988,7676.482401032652,12.0,Employed,Master,Married,Rent,Personal,0.0
670.0,53.0,49653.06833321815,653.0,0.26916728385670613,12.674978234041323,1724.6249104466194,48.0,Self-employed,High School,Married,Mortgage,Auto,0.0
671.0,54.0,25632.441922997365,715.0,0.09062321295448135,0.39921933667140636,13097.544297312717,24.0,Employed,High School,Single,Rent,Personal,0.0
672.0,18.0,48582.2386658892,486.0,0.38581110782029926,4.7024153787543215,7522.201104057491,12.0,Employed,Master,Married,Rent,Business,0.0
673.0,35.0,41366.27158140191,698.0,0.13462023686311153,5.724369506633521,3517.2590245414044,12.0,Employed,Bachelor,Single,Own,Home,0.0
674.0,35.0,27738.568043646083,544.0,0.18176079944126686,3.521462532317229,9460.396704020395,60.0,Employed,PhD,Single,Own,Business,0.0
675.0,23.0,21932.452274040512,732.0,0.08671500456148368,5.924641191086844,2560.5617672185676,36.0,Employed,High School,Single,Rent,Auto,0.0
676.0,30.0,13611.72937629636,553.0,0.0797779791639122,0.9482697420444984,7772.377574375092,12.0,Self-employed,Bachelor,Single,Rent,Auto,0.0
677.0,26.0,43253.13622698933,719.0,0.4667113550674009,9.574119993295724,1918.7438561095564,12.0,Employed,Master,Married,Own,Personal,0.0
678.0,61.0,16607.316235368526,760.0,0.23462617796568244,0.7542638082867812,2156.349530019081,24.0,Self-employed,High School,Single,Own,Home,0.0
679.0,51.0,38088.66840632269,736.0,0.1509094262690012,2.5609030760599776,5635.058914223821,24.0,Self-employed,High School,Married,Rent,Personal,0.0
680.0,55.0,31833.54515807296,675.0,0.4011850064190916,0.39120034077715626,4568.711270827719,24.0,Self-employed,High School,Divorced,Mortgage,Personal,1.0
681.0,48.0,50999.51427895735,626.0,0.7181338226305929,3.9396093857963814,11019.601764515632,60.0,Employed,PhD,Single,Rent,Personal,1.0
682.0,26.0,31225.09102916645,592.0,0.2184471772023477,5.539463202535176,7983.039957666164,12.0,Employed,Master,Single,Rent,Auto,0.0
683.0,33.0,30800.18904681564,797.0,0.4699267489150663,14.16990717791471,28171.173595246277,24.0,Employed,Bachelor,Single,Own,Personal,1.0
684.0,45.0,52361.94427391676,580.0,0.43491550786413563,6.72261904431724,6554.260546039264,24.0,Self-employed,High School,Single,Rent,Business,0.0
685.0,25.0,42938.709376508916,546.0,0.2994639079970963,3.8946465645837853,578.5191468863976,48.0,Employed,High School,Single,Rent,Personal,0.0
686.0,48.0,42534.805750814616,716.0,0.2397061180698788,13.486813866071996,1591.6536264092763,48.0,Employed,Bachelor,Married,Own,Home,0.0
687.0,37.0,45918.978930137004,570.0,0.664582651962105,3.2546244797106487,3112.2420849169057,24.0,Employed,PhD,Single,Rent,Personal,0.0
688.0,35.0,16851.819942356065,554.0,0.10000139427788506,4.118622168758596,28171.173595246277,60.0,Self-employed,Bachelor,Married,Rent,Home,1.0
689.0,48.0,53018.40200925989,505.0,0.5260871285486125,4.532921555680824,7868.490273394828,36.0,Employed,Bachelor,Single,Own,Auto,1.0
690.0,45.0,49327.3709181509,601.0,0.21646972025506492,2.637991898843195,19669.515148723465,48.0,Unemployed,Bachelor,Single,Rent,Auto,1.0
691.0,35.0,21843.494807414936,641.0,0.18390930986555948,9.11571481451859,18138.05112004255,48.0,Employed,PhD,Single,Rent,Auto,1.0
692.0,53.0,32143.31457212946,674.0,0.0835751494984771,1.023915324646675,2940.9091003869103,12.0,Employed,Bachelor,Single,Mortgage,Auto,0.0
693.0,27.0,35608.73871308794,745.0,0.2127651940364753,4.046632156516345,1930.4340877296945,12.0,Employed,PhD,Single,Own,Auto,0.0
694.0,47.0,33953.648965959736,702.0,0.0917366575984314,6.404867842624567,13546.055678194933,24.0,Employed,High School,Married,Mortgage,Auto,0.0
695.0,47.0,42912.99544991503,630.0,0.469934473588362,11.715794543471123,1371.4680285396157,12.0,Self-employed,Master,Married,Own,Auto,0.0
696.0,36.0,74286.41624544704,630.0,0.2593427798090144,10.767309280931538,17714.29659157302,12.0,Employed,Bachelor,Single,Own,Personal,0.0
697.0,43.0,62372.725274043325,701.0,0.3792374326992001,3.5539117446535378,7378.7220713135775,36.0,Employed,Bachelor,Married,Rent,Personal,0.0
698.0,24.0,18842.880011206948,777.0,0.21929833016933348,5.152359218253734,13264.457762527178,60.0,Self-employed,Bachelor,Single,Rent,Personal,1.0
699.0,51.0,49564.741107119036,662.0,0.3586589879571438,2.50633836863919,10329.444654698873,24.0,Employed,High School,Single,Mortgage,Home,0.0
700.0,37.0,70577.49886828048,603.0,0.14634003085063454,3.157229931151044,10780.161210320653,36.0,Unemployed,High School,Married,Rent,Home,1.0
701.0,33.0,44064.25816363421,550.0,0.1871429434457787,11.836460412170664,8809.52880406283,24.0,Employed,Master,Divorced,Rent,Personal,1.0
702.0,52.0,62660.72987336978,505.0,0.12724351227413871,13.34683998135751,10150.532063749639,60.0,Employed,High School,Married,Mortgage,Personal,1.0
703.0,31.0,88422.89836352269,716.0,0.387302669046323,11.28873067364925,8407.403879434352,24.0,Employed,PhD,Single,Rent,Auto,0.0
704.0,23.0,60588.15997716477,707.0,0.16820390373403707,0.7446516750912422,2694.1047721190753,12.0,Self-employed,Bachelor,Divorced,Own,Personal,0.0
705.0,21.0,41136.63219587169,707.0,0.3822011844735794,9.488401420141875,5913.026906835402,60.0,Employed,Bachelor,Married,Rent,Home,1.0
706.0,47.0,61239.288840590394,637.0,0.020898411833256237,14.817654831117535,28171.173595246277,36.0,Unemployed,Master,Married,Mortgage,Home,0.0
707.0,24.0,39043.97744247569,790.0,0.5557597705778299,2.241208296508415,10418.024182256087,36.0,Self-employed,Master,Divorced,Mortgage,Home,1.0
708.0,61.0,36752.1321866559,601.0,0.22394140970592283,3.6557645704852195,20210.542443755203,48.0,Self-employed,Bachelor,Married,Rent,Business,1.0
709.0,18.0,30463.7545998218,745.0,0.37254415581886124,7.550118460796166,3690.3829014676367,36.0,Unemployed,High School,Married,Mortgage,Auto,1.0
710.0,60.0,79356.58263019213,646.0,0.02098405465462142,4.128573903944012,3639.340970622913,48.0,Employed,Master,Married,Rent,Auto,0.0
711.0,42.0,24119.735071906573,589.0,0.05059258945790459,15.188038397569677,3094.0557827468824,12.0,Employed,Master,Single,Mortgage,Home,0.0
712.0,38.0,78134.25643115872,709.0,0.7181338226305929,3.041396343026101,2792.199199016048,36.0,Employed,Master,Married,Own,Auto,1.0
713.0,33.0,46626.860604208145,690.0,0.1781725144165805,6.2578158887901605,2212.948797402729,60.0,Employed,Master,Single,Own,Home,0.0
714.0,44.0,18040.002146442876,685.0,0.5310129530485904,7.865316328319695,9765.115275410733,48.0,Employed,High School,Divorced,Rent,Home,0.0
715.0,39.0,43644.15501157448,658.0,0.13730371527256038,3.407085397519971,6095.73686795571,36.0,Employed,Master,Married,Mortgage,Personal,0.0
716.0,53.0,12707.996832973397,646.0,0.2753409346090931,9.723987041802829,16324.068725550664,12.0,Employed,High School,Married,Mortgage,Business,0.0
717.0,41.0,49650.01682848301,850.0,0.25466498110495867,3.9499932409709286,6321.316750487878,60.0,Employed,High School,Married,Rent,Auto,0.0
718.0,41.0,56535.03093172885,768.0,0.14270700421211402,2.6521731218590068,1184.8934894571707,60.0,Employed,High School,Married,Own,Personal,0.0
719.0,35.0,27006.207397504902,722.0,0.2393693720523304,0.5704574544169786,11555.230152524557,12.0,Employed,High School,Single,Own,Home,1.0
720.0,39.0,38629.59022739703,661.0,0.09904749567239608,2.4995403251858663,1596.6598610655421,36.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
721.0,43.0,88422.89836352269,750.0,0.5961039827723912,6.620100533752243,9619.1913214342,24.0,Employed,High School,Married,Own,Home,0.0
722.0,19.0,28201.39285898472,701.0,0.27384519417917336,12.709697393718296,4371.729478675581,36.0,Employed,High School,Single,Mortgage,Business,0.0
723.0,23.0,21387.16396804119,652.0,0.23943843079795413,1.4496189418374548,9759.612999456582,48.0,Self-employed,High School,Single,Own,Personal,1.0
724.0,48.0,76178.28301346673,619.0,0.09592199406868976,2.1943508600771127,2553.2061297411997,48.0,Employed,Bachelor,Married,Rent,Home,0.0
725.0,42.0,88422.89836352269,641.0,0.31208395624414015,0.835949070896156,15103.177321589183,36.0,Self-employed,Bachelor,Single,Rent,Home,0.0
726.0,37.0,36382.66980248786,384.125,0.09131534061322015,5.867588107614962,8350.590693196387,48.0,Employed,Bachelor,Single,Mortgage,Auto,0.0
727.0,40.0,60218.29674164208,671.0,0.09817901122297269,15.188038397569677,6152.646151396042,24.0,Employed,Master,Single,Rent,Personal,0.0
728.0,44.0,71021.50217896553,601.0,0.1406934063398773,5.121499035024718,2088.496232726335,24.0,Employed,Bachelor,Single,Rent,Personal,0.0
729.0,33.0,25053.22607702397,809.0,0.036471021649683265,4.79960063508125,28171.173595246277,60.0,Employed,Bachelor,Married,Rent,Auto,0.0
730.0,30.0,28491.101297224046,651.0,0.09036712999611436,4.031466634245904,3922.8190808009294,48.0,Employed,PhD,Divorced,Mortgage,Personal,0.0
731.0,42.0,67200.58666300449,531.0,0.2751210734555541,0.4630756473562739,10000.122511077383,36.0,Self-employed,High School,Married,Rent,Auto,0.0
732.0,28.0,84331.19638011321,645.0,0.2933224133773137,6.537486632802362,3792.9404604193633,60.0,Self-employed,Bachelor,Single,Own,Home,0.0
733.0,44.0,48119.38695503596,545.0,0.09793866259816449,4.607138813629564,28171.173595246277,24.0,Unemployed,Bachelor,Married,Rent,Business,1.0
734.0,19.0,23390.677470069746,697.0,0.3540293523738803,5.415812796567404,9131.973415914168,60.0,Employed,Master,Married,Rent,Personal,0.0
